20,0.01,0.0,0.25,1,1,3,61
20,0.01,0.0,0.5,1,1,3,52
20,0.01,0.01,0.0,1,1,3,94
20,0.01,0.01,0.05,1,1,3,86
20,0.01,0.01,0.1,1,1,3,84
20,0.01,0.01,0.2,1,1,3,80
20,0.01,0.01,0.25,1,1,3,72
20,0.01,0.01,0.5,1,1,3,42
20,0.01,0.05,0.0,1,1,3,96
20,0.01,0.05,0.05,1,1,3,88
20,0.01,0.05,0.1,1,1,3,81
20,0.01,0.05,0.2,1,1,3,67
20,0.01,0.05,0.25,1,1,3,70
20,0.01,0.05,0.5,1,1,3,50
20,0.01,0.1,0.0,1,1,3,92
20,0.01,0.1,0.05,1,1,3,88
20,0.01,0.1,0.1,1,1,3,82
20,0.01,0.1,0.2,1,1,3,76
20,0.01,0.1,0.25,1,1,3,70
20,0.01,0.1,0.5,1,1,3,49
20,0.01,0.2,0.0,1,1,3,93
20,0.01,0.2,0.05,1,1,3,93
20,0.01,0.2,0.1,1,1,3,87
20,0.01,0.2,0.2,1,1,3,76
20,0.01,0.2,0.25,1,1,3,67
20,0.01,0.2,0.5,1,1,3,49
20,0.01,0.25,0.0,1,1,3,92
20,0.01,0.25,0.05,1,1,3,86
20,0.01,0.25,0.1,1,1,3,89
20,0.01,0.25,0.2,1,1,3,79
20,0.01,0.25,0.25,1,1,3,77
20,0.01,0.25,0.5,1,1,3,55
20,0.01,0.5,0.0,1,1,3,94
20,0.01,0.5,0.05,1,1,3,91
20,0.01,0.5,0.1,1,1,3,91
20,0.01,0.5,0.2,1,1,3,75
20,0.01,0.5,0.25,1,1,3,71
20,0.01,0.5,0.5,1,1,3,52
20,0.05,0.0,0.0,1,1,3,81
20,0.05,0.0,0.05,1,1,3,63
20,0.05,0.0,0.1,1,1,3,73
20,0.05,0.0,0.2,1,1,3,58
20,0.05,0.0,0.25,1,1,3,54
20,0.05,0.0,0.5,1,1,3,35
20,0.05,0.01,0.0,1,1,3,80
20,0.05,0.01,0.05,1,1,3,74
20,0.05,0.01,0.1,1,1,3,69
20,0.05,0.01,0.2,1,1,3,60
20,0.05,0.01,0.25,1,1,3,63
20,0.05,0.01,0.5,1,1,3,32
20,0.05,0.05,0.0,1,1,3,67
20,0.05,0.05,0.05,1,1,3,70
20,0.05,0.05,0.1,1,1,3,71
20,0.05,0.05,0.2,1,1,3,63
20,0.05,0.05,0.25,1,1,3,59
20,0.0,0.0,0.0,1,1,3,100
20,0.0,0.0,0.05,1,1,3,97
20,0.0,0.0,0.0,1,1,3,100
20,0.0,0.0,0.05,1,1,3,97
20,0.0,0.0,0.1,1,1,3,94
20,0.0,0.0,0.2,1,1,3,79
20,0.0,0.0,0.25,1,1,3,78
20,0.0,0.0,0.5,1,1,3,48
20,0.0,1.0,0.0,1,1,3,100
20,0.0,1.0,0.05,1,1,3,98
20,0.0,1.0,0.1,1,1,3,96
20,0.0,1.0,0.2,1,1,3,85
20,0.0,1.0,0.25,1,1,3,78
20,0.0,1.0,0.5,1,1,3,47
20,0.0,5.0,0.0,1,1,3,100
20,0.0,5.0,0.05,1,1,3,96
20,0.0,5.0,0.1,1,1,3,97
20,0.0,5.0,0.2,1,1,3,80
20,0.0,5.0,0.25,1,1,3,75
20,0.0,5.0,0.5,1,1,3,60
20,0.0,10.0,0.0,1,1,3,100
20,0.0,10.0,0.05,1,1,3,97
20,0.0,10.0,0.1,1,1,3,93
20,0.0,10.0,0.2,1,1,3,75
20,0.0,10.0,0.25,1,1,3,76
20,0.0,10.0,0.5,1,1,3,52
20,0.0,20.0,0.0,1,1,3,100
20,0.0,20.0,0.05,1,1,3,94
20,0.0,20.0,0.1,1,1,3,91
20,0.0,20.0,0.2,1,1,3,83
20,0.0,20.0,0.25,1,1,3,77
20,0.0,20.0,0.5,1,1,3,57
20,0.0,50.0,0.0,1,1,3,96
20,0.0,50.0,0.05,1,1,3,96
20,0.0,50.0,0.1,1,1,3,88
20,0.0,50.0,0.2,1,1,3,78
20,0.0,50.0,0.25,1,1,3,71
20,0.0,50.0,0.5,1,1,3,51
20,0.01,0.0,0.0,1,1,3,93
20,0.01,0.0,0.05,1,1,3,93
20,0.01,0.0,0.1,1,1,3,81
20,0.01,0.0,0.2,1,1,3,68
20,0.01,0.0,0.25,1,1,3,73
20,0.01,0.0,0.5,1,1,3,51
20,0.01,1.0,0.0,1,1,3,91
20,0.01,1.0,0.05,1,1,3,91
20,0.01,1.0,0.1,1,1,3,79
20,0.01,1.0,0.2,1,1,3,78
20,0.01,1.0,0.25,1,1,3,67
20,0.01,1.0,0.5,1,1,3,59
20,0.01,5.0,0.0,1,1,3,94
20,0.01,5.0,0.05,1,1,3,90
20,0.01,5.0,0.1,1,1,3,77
20,0.01,5.0,0.2,1,1,3,81
20,0.01,5.0,0.25,1,1,3,68
20,0.01,5.0,0.5,1,1,3,50
20,0.01,10.0,0.0,1,1,3,91
20,0.01,10.0,0.05,1,1,3,87
20,0.01,10.0,0.1,1,1,3,80
20,0.01,10.0,0.2,1,1,3,75
20,0.01,10.0,0.25,1,1,3,73
20,0.01,10.0,0.5,1,1,3,52
20,0.01,20.0,0.0,1,1,3,89
20,0.01,20.0,0.05,1,1,3,86
20,0.01,20.0,0.1,1,1,3,82
20,0.01,20.0,0.2,1,1,3,77
20,0.01,20.0,0.25,1,1,3,80
20,0.01,20.0,0.5,1,1,3,55
20,0.01,50.0,0.0,1,1,3,90
20,0.01,50.0,0.05,1,1,3,88
20,0.01,50.0,0.1,1,1,3,90
20,0.01,50.0,0.2,1,1,3,79
20,0.01,50.0,0.25,1,1,3,68
20,0.01,50.0,0.5,1,1,3,54
20,0.05,0.0,0.0,1,1,3,71
20,0.05,0.0,0.05,1,1,3,81
20,0.05,0.0,0.1,1,1,3,70
20,0.05,0.0,0.2,1,1,3,68
20,0.05,0.0,0.25,1,1,3,60
20,0.05,0.0,0.5,1,1,3,36
20,0.05,1.0,0.0,1,1,3,77
20,0.05,1.0,0.05,1,1,3,64
20,0.05,1.0,0.1,1,1,3,65
20,0.05,1.0,0.2,1,1,3,61
20,0.05,1.0,0.25,1,1,3,56
20,0.05,1.0,0.5,1,1,3,42
20,0.05,5.0,0.0,1,1,3,80
20,0.05,5.0,0.05,1,1,3,76
20,0.05,5.0,0.1,1,1,3,64
20,0.05,5.0,0.2,1,1,3,54
20,0.05,5.0,0.25,1,1,3,52
20,0.05,5.0,0.5,1,1,3,32
20,0.05,10.0,0.0,1,1,3,71
20,0.05,10.0,0.05,1,1,3,65
20,0.05,10.0,0.1,1,1,3,63
20,0.05,10.0,0.2,1,1,3,63
20,0.05,10.0,0.25,1,1,3,54
20,0.05,10.0,0.5,1,1,3,41
20,0.05,20.0,0.0,1,1,3,68
20,0.05,20.0,0.05,1,1,3,77
20,0.05,20.0,0.1,1,1,3,67
20,0.05,20.0,0.2,1,1,3,60
20,0.05,20.0,0.25,1,1,3,54
20,0.05,20.0,0.5,1,1,3,40
20,0.05,50.0,0.0,1,1,3,68
20,0.05,50.0,0.05,1,1,3,74
20,0.05,50.0,0.1,1,1,3,67
20,0.05,50.0,0.2,1,1,3,65
20,0.05,50.0,0.25,1,1,3,50
20,0.05,50.0,0.5,1,1,3,39
20,0.1,0.0,0.0,1,1,3,52
20,0.1,0.0,0.05,1,1,3,47
20,0.1,0.0,0.1,1,1,3,46
20,0.1,0.0,0.2,1,1,3,39
20,0.1,0.0,0.25,1,1,3,35
