20,0.1,0.0,0.0,1,1,3,52
20,0.1,0.0,0.05,1,1,3,54
20,0.1,0.0,0.1,1,1,3,41
20,0.1,0.0,0.2,1,1,3,45
20,0.1,0.0,0.25,1,1,3,38
20,0.1,0.0,0.5,1,1,3,24
20,0.1,1.0,0.0,1,1,3,53
20,0.1,1.0,0.05,1,1,3,50
20,0.1,1.0,0.1,1,1,3,49
20,0.1,1.0,0.2,1,1,3,40
20,0.1,1.0,0.25,1,1,3,49
20,0.1,1.0,0.5,1,1,3,30
20,0.1,5.0,0.0,1,1,3,58
20,0.1,5.0,0.05,1,1,3,49
20,0.1,5.0,0.1,1,1,3,48
20,0.1,5.0,0.2,1,1,3,44
20,0.1,5.0,0.25,1,1,3,51
20,0.1,5.0,0.5,1,1,3,32
20,0.1,10.0,0.0,1,1,3,50
20,0.1,10.0,0.05,1,1,3,46
20,0.1,10.0,0.1,1,1,3,55
20,0.1,10.0,0.2,1,1,3,33
20,0.1,10.0,0.25,1,1,3,44
20,0.1,10.0,0.5,1,1,3,28
20,0.1,20.0,0.0,1,1,3,43
20,0.1,20.0,0.05,1,1,3,47
20,0.1,20.0,0.1,1,1,3,53
20,0.1,20.0,0.2,1,1,3,40
20,0.1,20.0,0.25,1,1,3,47
20,0.1,20.0,0.5,1,1,3,27
20,0.1,50.0,0.0,1,1,3,55
20,0.1,50.0,0.05,1,1,3,50
20,0.1,50.0,0.1,1,1,3,58
20,0.1,50.0,0.2,1,1,3,46
20,0.1,50.0,0.25,1,1,3,36
20,0.1,50.0,0.5,1,1,3,32
